station_sid,daiya_sid,course_station_desc,course_station_desc_symbol
e50fdf28-3b5b-4434-a3ce-38f093e9c194,81c58aaf-f461-42c3-b988-00327c135caf,,
bab14fae-7bee-4234-9672-6edfe5d8005a,81c58aaf-f461-42c3-b988-00327c135caf,,
60e249f4-9a22-4950-9ca1-5dbb4c06b07b,81c58aaf-f461-42c3-b988-00327c135caf,,
e59fdec5-3ec8-4e4a-b1c2-0fcfe46df5cf,81c58aaf-f461-42c3-b988-00327c135caf,,
8680f47e-bc27-47f2-902d-09d0b5574172,81c58aaf-f461-42c3-b988-00327c135caf,,
eee3d08e-4f82-49d7-876a-f7da270f1be7,81c58aaf-f461-42c3-b988-00327c135caf,,
c6a54889-ac04-4544-9c07-2d3dda2e9954,81c58aaf-f461-42c3-b988-00327c135caf,,
becdaabb-2256-444a-9e46-831d4d8ecfb4,81c58aaf-f461-42c3-b988-00327c135caf,,
a6659ca5-cd26-4b47-9fd6-546a103c4f79,81c58aaf-f461-42c3-b988-00327c135caf,,
42019633-0f25-4719-9c82-7c9c8ead7ac4,81c58aaf-f461-42c3-b988-00327c135caf,,
833da6c5-0f31-48d6-89e8-797fc25531b8,81c58aaf-f461-42c3-b988-00327c135caf,,
9d104068-6a43-4df9-93c0-f10473f27024,81c58aaf-f461-42c3-b988-00327c135caf,,
7519b96a-d4a2-47f5-a0be-d8e3329f36c5,81c58aaf-f461-42c3-b988-00327c135caf,,
d975b5e0-9a99-4307-a76b-282509c4df2b,81c58aaf-f461-42c3-b988-00327c135caf,,
d9d98810-ff3d-40d0-a09f-fd98af1bda85,81c58aaf-f461-42c3-b988-00327c135caf,,
1b97a6fe-7e19-4869-bbe5-b61c3cee1e8d,81c58aaf-f461-42c3-b988-00327c135caf,,
ee4263ee-bbcc-4376-8176-e2a0a953e655,81c58aaf-f461-42c3-b988-00327c135caf,,
f63ae1be-877a-4e57-96b2-9eda191fdd8f,81c58aaf-f461-42c3-b988-00327c135caf,,
91a4dce8-fa5d-4379-8d35-f96aa906515c,81c58aaf-f461-42c3-b988-00327c135caf,,
3b3c3f20-fb82-40e2-8b11-38381df4f367,08044ccb-bd8e-456f-862a-003ea82d8623,,
67bd2414-e36c-486f-959f-56e1f081b437,08044ccb-bd8e-456f-862a-003ea82d8623,,
613d3675-f215-4e66-8fb5-25210ea201a8,08044ccb-bd8e-456f-862a-003ea82d8623,,
ec910783-29a5-46c7-85c2-eb5e42d5b246,08044ccb-bd8e-456f-862a-003ea82d8623,,
8514b465-ea58-4e66-94ce-1f2f39e5c5a6,08044ccb-bd8e-456f-862a-003ea82d8623,,
f5448d98-ca75-4c36-a8c3-99d4ffb4efc6,08044ccb-bd8e-456f-862a-003ea82d8623,,
d1229ae4-b059-4b5e-9b3d-70839bd76194,08044ccb-bd8e-456f-862a-003ea82d8623,,
7be782b5-3c91-449a-9f82-d59724055ba4,08044ccb-bd8e-456f-862a-003ea82d8623,,
6662d649-d8fa-4373-9aac-3c5a0a6e66be,08044ccb-bd8e-456f-862a-003ea82d8623,,
a793149b-a585-42c9-99ae-56b5dd3f96ac,08044ccb-bd8e-456f-862a-003ea82d8623,,
8d63e047-813b-42c2-81d8-350261d383a4,08044ccb-bd8e-456f-862a-003ea82d8623,,
7143122c-979f-4fe8-952c-27d38df8b44b,08044ccb-bd8e-456f-862a-003ea82d8623,,
4620efb8-1510-4a9f-9def-e32e0145d633,08044ccb-bd8e-456f-862a-003ea82d8623,,
4767a681-32d6-4f3f-abbd-3d813f2d252e,08044ccb-bd8e-456f-862a-003ea82d8623,,
bf77b0a3-a98b-479f-a96e-7b432f66c119,08044ccb-bd8e-456f-862a-003ea82d8623,,
147273a2-129b-4fe8-ad52-990f7ff8ea97,08044ccb-bd8e-456f-862a-003ea82d8623,,
c5931d9e-6669-4b50-9ebf-8b01cb66b05b,08044ccb-bd8e-456f-862a-003ea82d8623,,
d15bbe8a-5b10-4f60-a89b-a3357525e710,08044ccb-bd8e-456f-862a-003ea82d8623,,
cc84cec2-d76f-463c-a1fb-72f9d8344963,63cf3f3d-05a9-4e48-89a9-004869c634bb,,
67e6a011-28f4-4500-9090-61a21ce57543,63cf3f3d-05a9-4e48-89a9-004869c634bb,,
73b59e63-a282-431f-a896-38d57a0b2bd9,63cf3f3d-05a9-4e48-89a9-004869c634bb,,
9baea2d1-80f7-414b-8d2f-883f6ae2f511,63cf3f3d-05a9-4e48-89a9-004869c634bb,,
5effc699-5c32-4ee3-90ab-aa451f15d219,63cf3f3d-05a9-4e48-89a9-004869c634bb,,
04b4b23e-cf83-4235-b012-8b24509c565b,63cf3f3d-05a9-4e48-89a9-004869c634bb,,
9230e596-184f-4c20-8ad0-f9fbbee80156,63cf3f3d-05a9-4e48-89a9-004869c634bb,,
df8affc7-c6e2-4433-82a4-7f7f6b9c0813,63cf3f3d-05a9-4e48-89a9-004869c634bb,,
0c07571a-7728-4a45-be8e-60c2060b00e8,63cf3f3d-05a9-4e48-89a9-004869c634bb,,
ed6a91a4-8291-4a1b-ac80-d3c1b27023b1,63cf3f3d-05a9-4e48-89a9-004869c634bb,,
05f8ed36-642d-4c0d-8df0-573534722020,63cf3f3d-05a9-4e48-89a9-004869c634bb,,
e583fcad-c165-4116-9c95-02fc068b6910,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
75fda7d8-7782-48bb-adc3-05a4629441e5,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
8073b108-9b76-47ea-b75f-f13bc1b37f1e,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
e3ed5970-229c-4acb-90e6-c5b120bfe09a,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
0b29dd3a-0bb0-4f73-88f5-2cf37d27eada,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
01e352f4-8fcd-4377-9735-ebf1501f52cd,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
43952c23-e0fb-44a3-9959-36dc0e00bb60,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
261eaed2-8292-4634-a2cd-41eb0d5b5088,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
09f54a6d-ae7c-4b02-9d00-bde51286b503,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
df8341e9-7cd6-420b-862e-412bfc47a002,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
06817704-06de-4ae7-baf6-e1969ee4b262,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
fbedceab-eeb2-4133-9895-ecf4b19bcf42,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
1e7cdfd7-0db6-49ef-8a94-7f3bcd289026,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
af2be3ad-4ea7-4905-8fce-97555dcf11b3,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
bddeaee8-8b40-4732-92b0-6309f0158a21,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
ad0a94a4-74d5-4b37-8310-bff529169277,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
d3fff490-1bb1-471b-a90c-27a747df928d,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
bc8d2baa-3dfc-4a5a-a01d-5a551497c983,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
69a28494-b94a-47d2-b35b-606abfdc1086,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
2937f7d6-3a1a-4c19-86f6-2609afe16481,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
f31d3661-86f6-49ce-9940-8589cbe26160,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
0ef2dbad-5914-412b-a649-1b642b33c8de,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
951d02d8-eff7-4d9e-b2b0-d5f88a535352,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
f9b4a65b-017c-4143-a1c9-ed4b4723c95b,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
d1674042-3aba-47d4-8a50-2df0b5edfbb2,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
50da23d0-be64-48b3-a5f6-21f4877874d6,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
680143b3-5a26-4ef2-95c0-cd425d79cdb2,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
3f486391-3b09-4ef3-b78b-78d7b1555469,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
525f1442-2b02-46ed-82f0-da2b3dee87c8,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
61e93951-3079-4d8a-a8ac-1561637ac3ce,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
7ade0cd5-5d9d-4ec2-940a-f10649d1385f,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
224babc9-dcf4-49d3-b7ab-d67d40ed2fb6,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
7e0acd1d-7b4f-41fb-a986-d69f8e7d0672,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
c138cf93-febc-46f3-bb36-9baa87e0823b,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
0c68ed64-9e12-4ef5-be72-53d8258c0187,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
9ccff848-5ec4-411c-8d5d-eaf1b351aea1,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
776bb597-a0a7-4130-9fd7-dc140a4ecd86,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
b6fcba03-7068-4f22-9294-d740fe956aa0,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
c21b9641-6551-4134-9638-a5fec230dfd8,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
0771b25e-6d2c-413e-821f-9a8c620220f4,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
2b50c383-3f45-4a09-a210-69c408ac27e4,4ffbc409-d8bb-4d60-9eba-004d11a73a74,,
